,incident_date,tz,address,prefecture,incident,animal,title_detail,url,lon,lat
63,2024-06-12,夕方,東京都荒川区南千住４丁目付近,東京都,ひったくり,False,（東京）荒川区南千住４丁目付近でひったくり　６月１２日夕方,http://this.kiji.is/1173562476932547004?c=134733695793120758,139.802734375,35.73429489135742
64,2024-04-26,夕方,東京都港区芝５丁目,東京都,不審な接触,False,（東京）港区芝５丁目で不審な接触　４月２６日夕方,http://this.kiji.is/1156585002591355682?c=134733695793120758,139.74667358398438,35.647132873535156
65,2024-05-29,夕方,東京都調布市布田３丁目,東京都,声かけ,False,（東京）調布市布田３丁目で声かけ　５月２９日夕方,http://this.kiji.is/1168544945623154909?c=134733695793120758,139.54861450195312,35.648895263671875
66,2024-04-26,朝,東京都府中市住吉町４丁目,東京都,痴漢,False,（東京）府中市住吉町４丁目で痴漢　４月２６日朝,http://this.kiji.is/1156578264464474169?c=134733695793120758,139.45472717285156,35.661293029785156
67,2024-05-29,夕方,東京都日野市多摩平１丁目,東京都,痴漢,False,（東京）日野市多摩平１丁目で痴漢　５月２９日夕方,http://this.kiji.is/1168541315418735401?c=134733695793120758,139.37876892089844,35.66106414794922
68,2024-06-12,午後,東京都大田区大森西１丁目,東京都,声かけ,False,（東京）大田区大森西１丁目で声かけ　６月１２日午後,http://this.kiji.is/1173536031639781636?c=134733695793120758,139.72467041015625,35.577537536621094
69,2024-05-29,夕方,東京都八王子市片倉町,東京都,下半身露出,False,（東京）八王子市片倉町で下半身露出　５月２９日夕方,http://this.kiji.is/1168539282516312927?c=134733695793120758,139.34115600585938,35.634193420410156
70,2024-05-29,夕方,東京都世田谷区岡本３丁目,東京都,下半身露出,False,（東京）世田谷区岡本３丁目で下半身露出　５月２９日夕方,http://this.kiji.is/1168538752996720882?c=134733695793120758,139.6150665283203,35.625919342041016
71,2024-05-29,午後,東京都豊島区長崎３丁目,東京都,つきまとい,False,（東京）豊島区長崎３丁目でつきまとい　５月２９日午後,http://this.kiji.is/1168536075966202488?c=134733695793120758,139.68850708007812,35.729766845703125
72,2024-05-29,夕方,東京都豊島区要町３丁目,東京都,下半身露出,False,（東京）豊島区要町３丁目で下半身露出　５月２９日夕方,http://this.kiji.is/1168535604313145821?c=134733695793120758,139.68878173828125,35.73863220214844
73,2024-05-29,昼過ぎ,東京都江戸川区中葛西１丁目,東京都,痴漢,False,（東京）江戸川区中葛西１丁目で痴漢　５月２９日昼過ぎ,http://this.kiji.is/1168535231517623123?c=134733695793120758,139.86949157714844,35.6713752746582
74,2024-05-29,夜,東京都新宿区白銀町,東京都,下半身露出,False,（東京）新宿区白銀町で下半身露出　５月２９日夜,http://this.kiji.is/1168533983070503669?c=134733695793120758,139.73818969726562,35.70384216308594
75,2024-06-12,午後,東京都羽村市川崎３丁目,東京都,下半身露出,False,（東京）羽村市川崎３丁目で下半身露出　６月１２日午後,http://this.kiji.is/1173529895836631316?c=134733695793120758,139.3166961669922,35.75076675415039
76,2024-04-26,,東京都大田区東雪谷４丁目,東京都,声かけ,False,（東京）大田区東雪谷４丁目で声かけ　４月２６日,http://this.kiji.is/1156562252002787423?c=134733695793120758,139.6945343017578,35.59281539916992
77,2024-04-26,昼過ぎ,東京都武蔵野市中町３丁目,東京都,不審な接触,False,（東京）武蔵野市中町３丁目で不審な接触　４月２６日昼過ぎ,http://this.kiji.is/1156541651496452728?c=134733695793120758,139.56639099121094,35.70966720581055
78,2024-06-11,夕方,東京都江戸川区大杉３丁目付近,東京都,盗撮,False,（東京）江戸川区大杉３丁目付近で盗撮　６月１１日夕方,http://this.kiji.is/1173523385979158740?c=134733695793120758,139.882568359375,35.70493698120117
79,2024-04-26,夕方,東京都江東区豊洲３丁目,東京都,声かけ,False,（東京）江東区豊洲３丁目で声かけ　４月２６日夕方,http://this.kiji.is/1156535296579322531?c=134733695793120758,139.7969207763672,35.658935546875
80,2024-06-12,朝,東京都江戸川区西葛西６丁目付近,東京都,盗撮,False,（東京）江戸川区西葛西６丁目付近で盗撮　６月１２日朝,http://this.kiji.is/1173521832413545229?c=134733695793120758,139.8604278564453,35.663360595703125
81,2024-04-26,午後,東京都国分寺市東恋ケ窪２丁目,東京都,下半身露出,False,（東京）国分寺市東恋ケ窪２丁目で下半身露出　４月２６日午後,http://this.kiji.is/1156527896739431404?c=134733695793120758,139.4755859375,35.70804214477539
82,2024-04-25,午後,東京都江東区豊洲４丁目,東京都,声かけ,False,（東京）江東区豊洲４丁目で声かけ　４月２５日午後,http://this.kiji.is/1156518968263738164?c=134733695793120758,139.8006591796875,35.6537971496582
